operator_id,player_id,first_name,last_name_01,last_name_02,sex,birthdate,document_type_id,identification_document,email,login,pseudonym,resident,address,country,telephone,activation_date,fiscal_region,payment_method_id,cnj_status,deposit_limit_day,deposit_limit_month,deposit_limit_year,vsvdi_status,vsvdi_date,vdocumental_status,vdocumental_date
2,39,Jose Miguel,Valdés,Crespo,M,1991-10-22,PA,30507436520751,hernandojuan-jose@cervera.org,hernandojuan-jose@cervera.org,hernandojuan-jose,S,"Via de Óscar Artigas 513
Albacete, 65668",Spain,+34135940113,2010-12-16,04,13,PV,1500,600,600,N,2010-12-24,S,2011-01-08
2,40,零,廣川,桐山,M,1988-10-04,ID,2229841819701168,nagisataichi@sugiyama.jp,nagisataichi@sugiyama.jp,nagisataichi,N,滋賀県我孫子市木立4丁目6番8号,Japan,090-7318-1153,2013-03-14,04,99,C,1500,600,600,S,2013-03-22,N,2013-03-21
2,41,Marcos,Hurtado,Adadia,F,1978-06-22,OT,5567335683228278,gloriaavila@yahoo.com,gloriaavila@yahoo.com,gloriaavila,S,"Alameda de Emilia Francisco 770
Albacete, 70350",Spain,+34283293929,2010-03-16,07,5,C,3000,1500,1500,S,2010-03-30,N,2010-04-11
2,42,Juan José,Muñoz,Talavera,M,1984-07-15,ID,676112618464,infantejose-manuel@vall.com,infantejose-manuel@vall.com,infantejose-manuel,S,"Cañada de Montserrat Flor 2 Piso 5 
Córdoba, 87602",Spain,+34085248517,2019-05-11,02,18,PV,600,600,-1,S,2019-05-30,N,2019-05-18
2,43,Laura,Mora,Pedrero,F,1984-09-04,PA,213186738752203,scodina@sarmiento-andres.info,scodina@sarmiento-andres.info,scodina,S,"Camino de Francisco Jose Sáenz 5
Ciudad, 71537",Spain,+34086235737,2012-12-25,14,99,AE,3000,1500,3000,S,2012-12-28,N,2012-12-28
2,44,Gonzalo,Ramón,Gálvez,M,1985-02-22,ID,213195180950603,omedina@hotmail.com,omedina@hotmail.com,omedina,S,"Callejón de Cristina Niño 803 Puerta 9 
Cádiz, 95959",Spain,+34027342782,2010-10-30,06,9,AC,1500,1500,600,N,2010-11-08,S,2010-11-11
2,45,Paula,Galván,Sierra,F,1979-06-04,DL,30443331522306,julio14@gmail.com,julio14@gmail.com,julio14,S,"Rambla Lucía Cerdá 274 Apt. 81 
Pontevedra, 77732",Spain,+34193467996,2012-09-28,19,5,S,3000,-1,3000,N,2012-10-23,N,2012-10-25
2,46,Raquel,Galindo,Ferrándiz,F,1996-03-18,PA,4768355873153821,yalemany@cepeda.com,yalemany@cepeda.com,yalemany,S,"Avenida Gloria Sebastián 40
Santa Cruz de Tenerife, 93378",Spain,+34950823268,2013-04-16,07,14,AE,600,600,-1,N,2013-04-22,N,2013-05-06
2,47,Sergio,Nevado,Fuente,F,1990-05-20,DL,4845509032204035,fprats@vizcaino-pombo.info,fprats@vizcaino-pombo.info,fprats,S,"Paseo de Josep Cañas 4
Álava, 03296",Spain,+34508263988,2016-05-06,06,8,SC,-1,600,-1,S,2016-05-23,N,2016-05-26
2,48,Cristian,Ripoll,Vilar,M,1976-12-24,OT,4537441107666364,pilarluque@solana-parejo.net,pilarluque@solana-parejo.net,pilarluque,S,"C. de Magdalena Larrea 97 Piso 4 
León, 50095",Spain,+34780598661,2013-07-13,20,7,AE,600,600,1500,N,2013-08-06,S,2013-07-29
2,49,Mercedes,Menéndez,Lluch,F,1995-03-24,OT,6011878162473089,mparra@camacho.com,mparra@camacho.com,mparra,S,"Calle de Laura Arias 770 Piso 4 
León, 79783",Spain,+34316768956,2012-08-30,04,10,PV,3000,3000,600,S,2012-09-08,N,2012-09-25
2,50,Francisco Javier,Marco,Roldán,M,1989-03-16,DL,2223035544122669,ignacio71@grau.com,ignacio71@grau.com,ignacio71,S,"Pasadizo de Jose Manuel Antón 1
Ávila, 16095",Spain,+34156508074,2014-02-11,07,13,AE,3000,1500,600,N,2014-03-04,S,2014-03-02
2,51,Miriam,Amigó,Terrón,M,1983-10-18,OT,3510923539525311,luismiro@pulido.net,luismiro@pulido.net,luismiro,S,"Vial de Ignacio Mosquera 46
Huelva, 81686",Spain,+34075254159,2013-10-10,07,13,S,3000,1500,3000,N,2013-10-11,N,2013-10-12
2,52,ნანა,ბრეგვაძე,ნიჟარაძე,F,1986-03-19,PA,3504523163934330,irinaelizbarashvili@hotmail.com,irinaelizbarashvili@hotmail.com,irinaelizbarashvili,N,"შარტავა ჟიულის ქ. 15, საჩხერე",Georgia,+1-443-179-7586x9987,2012-05-20,01,3,C,600,-1,-1,S,2012-05-31,S,2012-05-26
2,53,Catalina,Hervia,Verdejo,M,1983-02-13,PA,4989002350701167907,alfonsocastilla@yahoo.com,alfonsocastilla@yahoo.com,alfonsocastilla,S,"Camino de Mónica Soler 22
Zaragoza, 64977",Spain,+34082670589,2017-02-10,03,16,SC,1500,-1,3000,N,2017-02-17,N,2017-02-11
2,54,Raul,Águila,Mora,M,1987-04-26,OT,4816032375060,ucatala@yahoo.com,ucatala@yahoo.com,ucatala,S,"Cuesta Soledad Fábregas 82 Puerta 1 
Segovia, 91664",Spain,+34569026542,2013-10-26,14,10,AC,3000,-1,600,N,2013-11-21,S,2013-11-12
2,55,Natalia,Pujol,Pinilla,M,1994-11-13,OT,30534512119993,aitor34@yahoo.com,aitor34@yahoo.com,aitor34,S,"Calle de Ramon Herranz 65 Puerta 0 
Segovia, 52936",Spain,+34223563936,2012-01-13,14,18,S,-1,600,-1,N,2012-02-11,N,2012-01-14
2,56,Belen,Vendrell,Neira,F,1997-05-23,PA,30206877943974,shernando@gmail.com,shernando@gmail.com,shernando,S,"Calle de Natalia Pombo 76
Cáceres, 37721",Spain,+34755860663,2014-11-03,06,20,PR,3000,600,1500,N,2014-11-19,N,2014-11-29
2,57,Verónica,Herrera,Paz,F,1972-01-03,DL,4057391409079628,rodrigo14@cabrero.com,rodrigo14@cabrero.com,rodrigo14,S,"Cuesta Albert Pallarès 735
Salamanca, 43839",Spain,+34958422339,2012-08-07,22,9,A,3000,600,-1,S,2012-08-31,N,2012-08-25
2,58,Daniel,Font,Mancebo,M,1994-03-10,ID,4520569582177,marta92@gmail.com,marta92@gmail.com,marta92,S,"Via Josep Mesa 81
Córdoba, 73238",Spain,+34583190119,2019-03-21,22,10,AC,1500,-1,1500,N,2019-04-02,N,2019-03-31
2,59,Juan,Oliver,Arteaga,F,1979-07-09,OT,30161052219429,pmontana@yahoo.com,pmontana@yahoo.com,pmontana,S,"Cañada de María Torrecilla 28 Apt. 61 
Granada, 02129",Spain,+34727102129,2016-09-17,16,7,S,-1,3000,-1,N,2016-09-27,S,2016-09-22
2,60,Asunción,Cuéllar,Cuéllar,M,1991-06-20,OT,3556711716896331,ramon78@hotmail.com,ramon78@hotmail.com,ramon78,S,"Paseo Sara Aguirre 92 Puerta 1 
León, 18439",Spain,+34754557130,2019-07-28,10,10,A,3000,600,-1,S,2019-08-15,N,2019-08-16
2,61,Vanesa,Cueto,Ortiz,M,1971-07-15,SS,4272460546951764,domingollorente@gmail.com,domingollorente@gmail.com,domingollorente,S,"Glorieta de Soledad Olmo 4
León, 82108",Spain,+34184996826,2018-07-24,20,15,A,-1,3000,1500,S,2018-07-27,S,2018-08-13
2,62,Catalina,Ruiz,Múñiz,F,1973-08-11,ID,3570059973680952,ramirezana@gmail.com,ramirezana@gmail.com,ramirezana,S,"Cuesta Jorge Esparza 93 Puerta 0 
Cuenca, 53411",Spain,+34969677608,2011-05-03,22,12,PR,600,1500,600,N,2011-05-12,S,2011-05-16
2,63,Francisco Javier,Sanjuan,Marin,M,1993-12-04,OT,38563264910236,iker87@hotmail.com,iker87@hotmail.com,iker87,S,"Callejón de Natalia Guillén 23
Cantabria, 74482",Spain,+34569975589,2016-07-06,19,6,AE,-1,3000,-1,N,2016-07-10,N,2016-07-18
2,64,Vicenta,Nadal,Vargas,M,1983-01-15,PA,213166460277496,luzdonoso@dalmau-aliaga.com,luzdonoso@dalmau-aliaga.com,luzdonoso,S,"Vial Ivan Balaguer 32 Piso 7 
Córdoba, 99045",Spain,+34748689293,2017-10-08,15,15,AE,-1,-1,600,S,2017-10-11,N,2017-11-05
2,65,Seracettin,İnönü,Sezer,M,1988-04-09,DL,3506664282128822,alemdarertan@sener.com,alemdarertan@sener.com,alemdarertan,N,"2203 Ağmur Villages Apt. 661
İdemouth, SC 63028",Turkey,+90(241)244-5384x183,2019-07-16,13,15,C,1500,1500,3000,S,2019-08-01,S,2019-08-13
2,66,Sergio,Lara,Rodriguez,M,1980-06-26,ID,6513408479950307,nadaljose-miguel@gmail.com,nadaljose-miguel@gmail.com,nadaljose-miguel,S,"Camino de Mohamed Cerdán 62 Apt. 43 
Castellón, 09487",Spain,+34292187534,2011-03-29,04,11,SC,-1,600,-1,S,2011-03-30,S,2011-04-16
2,67,Milagros,Luz,Vizcaíno,M,1985-03-06,SS,30547348911847,gsilva@cases-barranco.com,gsilva@cases-barranco.com,gsilva,S,"Cañada Sonia Hierro 130
Barcelona, 53079",Spain,+34266052355,2013-09-18,14,4,O,3000,600,1500,S,2013-10-05,N,2013-09-30
2,68,Исидор,Юдина,Маслов,F,1988-06-28,ID,6529344207402836,kulaginratmir@rao.net,kulaginratmir@rao.net,kulaginratmir,N,"с. Лысьва, ул. Пригородная, д. 03, 274500",Russian Federation,+7(418)988-5090,2018-09-04,05,15,S,600,3000,-1,S,2018-09-05,N,2018-09-23
2,69,Nerea,Izaguirre,Trillo,F,1982-09-29,SS,4176309169153,masalvaro@gmail.com,masalvaro@gmail.com,masalvaro,S,"Callejón de Óscar Mayol 123 Piso 6 
Málaga, 51894",Spain,+34664788914,2018-05-17,05,14,AE,-1,3000,1500,S,2018-06-01,S,2018-05-24
2,70,ამირან,ფხალაძე,ცომაია,F,1980-11-30,OT,4490044932901579,ckuchuxize@hotmail.com,ckuchuxize@hotmail.com,ckuchuxize,N,"გლინკას ქ. 57, ნინოწმინდა",Georgia,+1-697-448-9081x90118,2012-08-06,12,7,O,-1,600,-1,S,2012-08-21,N,2012-09-03
2,71,رها,نوری,رسته,F,1995-06-16,DL,501819743805,hwshyrywsf@symn.ir,hwshyrywsf@symn.ir,hwshyrywsf,N,"00481 محجوب پل واحد 047
شمال اسرا, خراسان رضوی 564816","Iran, Islamic Republic of",07431947388,2012-04-12,13,13,PV,1500,-1,-1,S,2012-04-22,S,2012-04-14
2,72,Alejandra,Ibáñez,Izquierdo,M,1974-12-24,PA,30394556048792,cesar33@valle.net,cesar33@valle.net,cesar33,S,"Urbanización Mariano Canet 96
Almería, 06271",Spain,+34236196924,2017-08-20,02,9,PR,600,-1,-1,S,2017-08-24,N,2017-09-01
2,73,Enrique,Gomez,Espada,M,1983-02-25,DL,4268592293155136,luis-miguelsotelo@hotmail.com,luis-miguelsotelo@hotmail.com,luis-miguelsotelo,S,"Via Jordi Antúnez 23
Ceuta, 18052",Spain,+34787535488,2018-01-17,20,2,PV,-1,3000,600,S,2018-02-05,N,2018-01-30
2,74,Juan Francisco,Abellán,Santana,M,1985-06-06,OT,4415562414832840,cserra@hotmail.com,cserra@hotmail.com,cserra,S,"Camino Luz Cano 78 Apt. 15 
Santa Cruz de Tenerife, 04321",Spain,+34521005384,2016-07-20,22,17,AC,600,3000,-1,N,2016-08-04,S,2016-07-29
2,75,Marta,Agustí,Barreda,F,1981-07-14,DL,3507702474447656,roperojosep@hotmail.com,roperojosep@hotmail.com,roperojosep,S,"Avenida de Nuria Barral 339 Piso 5 
La Rioja, 13221",Spain,+34894756590,2017-12-01,14,6,AC,1500,-1,-1,N,2017-12-31,N,2017-12-26
2,76,David,Macias,Cornejo,F,1992-08-10,ID,4105224770264598,alfonso19@hotmail.com,alfonso19@hotmail.com,alfonso19,S,"Pasaje de Alicia Andrade 788
Málaga, 60969",Spain,+34779177542,2015-10-09,11,7,PR,1500,3000,3000,N,2015-10-22,N,2015-11-07
2,77,Niklas,Lundström,Nilsson,M,1988-11-02,ID,6548740465062856,hanssonper@gmail.com,hanssonper@gmail.com,hanssonper,N,"Storgatan 175
85493 Södertälje",Sweden,+46(0)06970410,2011-11-11,04,4,O,1500,600,3000,S,2011-12-06,N,2011-12-01
2,78,Pilar,Segarra,Torrijos,F,1984-07-07,DL,370113534621860,luciamoraleda@gmail.com,luciamoraleda@gmail.com,luciamoraleda,S,"Pasadizo Juan Bernat 30 Piso 9 
Guadalajara, 96896",Spain,+34544655358,2013-10-11,09,7,C,3000,1500,3000,S,2013-10-31,S,2013-10-14
2,79,涛,李,梁,F,1983-01-20,DL,4771423022876406,hwan@47.cn,hwan@47.cn,hwan,N,西藏自治区永安市山亭昆明路K座 561282,China,13286031375,2014-09-24,08,19,AC,3000,600,3000,S,2014-10-13,S,2014-10-01
2,80,Jan,Berglund,Hedberg,M,1982-11-25,DL,4629836522830330,urban49@yahoo.de,urban49@yahoo.de,urban49,N,"Järnvägsstigen 0
56272 Örnsköldsvik",Sweden,002-0573041,2015-01-22,13,14,S,1500,3000,600,S,2015-02-01,N,2015-02-10
2,81,Iker,Campoy,Montes,M,1993-04-09,DL,4659618405172656,ycastilla@gmail.com,ycastilla@gmail.com,ycastilla,S,"Cañada de Victor Manuel Agullo 54 Piso 0 
Madrid, 09081",Spain,+34913505048,2019-07-19,16,8,SC,-1,-1,1500,S,2019-08-11,S,2019-08-03
2,82,Antônio,Vieira,Duarte,M,1977-06-05,PA,4402767918850975,thomas73@das.net,thomas73@das.net,thomas73,N,"Vale de Oliveira, 278
Ademar Maldonado
92442098 Cavalcanti / RO",Brazil,+55(011)37362903,2018-04-27,09,4,C,600,600,1500,N,2018-05-10,S,2018-05-14
2,83,Óscar,Rey,Suárez,M,1996-04-30,ID,502089353705,vanesa41@lasa-arrieta.com,vanesa41@lasa-arrieta.com,vanesa41,S,"Cañada Andrea Maestre 644 Apt. 68 
Huesca, 62898",Spain,+34599429055,2016-01-13,02,6,S,-1,3000,600,S,2016-02-09,N,2016-02-11
2,84,Angela,Hidalgo,Patiño,F,1984-10-17,ID,630429123742,cristian29@gmail.com,cristian29@gmail.com,cristian29,S,"Rambla Alejandro Arias 7 Piso 8 
Vizcaya, 85007",Spain,+34463225224,2019-03-12,10,7,PV,3000,600,3000,S,2019-03-24,N,2019-04-03
2,85,Gonzalo,Velasco,Mayol,F,1973-10-04,DL,6011294797539478,jrivero@hotmail.com,jrivero@hotmail.com,jrivero,S,"Rambla de Jose Cabrera 49 Apt. 59 
Almería, 32275",Spain,+34174616758,2012-01-07,08,9,C,600,1500,-1,N,2012-01-18,N,2012-01-08
2,86,Mar,Bayón,Pareja,M,1976-12-04,ID,4898225089302,natalia23@hotmail.com,natalia23@hotmail.com,natalia23,S,"Vial Begoña Durán 7 Puerta 2 
Ávila, 38860",Spain,+34838160786,2015-09-08,21,20,PV,-1,1500,600,S,2015-09-10,S,2015-09-11
2,87,Ivan,Bartolomé,Antúnez,M,1990-01-08,PA,370507070932427,gabrielpavon@gmail.com,gabrielpavon@gmail.com,gabrielpavon,S,"Glorieta Eva Perea 584 Puerta 2 
Palencia, 08956",Spain,+34396164425,2019-05-20,14,9,A,600,1500,1500,S,2019-05-30,N,2019-06-18
2,88,Concepción,Torrijos,Abascal,F,1989-02-04,OT,3569147599213044,dominguezmariano@echeverria.com,dominguezmariano@echeverria.com,dominguezmariano,S,"Pasaje Luisa Arnaiz 94
Almería, 31836",Spain,+34288700610,2011-05-13,03,8,AE,3000,600,-1,S,2011-05-18,N,2011-05-20
2,89,Ισαβέλλα,Φραντζής,Γεωργίτση,F,1984-02-08,PA,3502977566005381,karkaletsi.dafni@peristeropoulos.org,karkaletsi.dafni@peristeropoulos.org,karkaletsi.dafni,N,"Λεωφόρος Τριγλίας 40,
27315 Πρέβεζα",Greece,(+30)2880166666,2011-05-10,19,1,A,3000,1500,1500,S,2011-05-28,N,2011-05-21
2,90,Tonya,Miller,Perez,M,1971-10-22,DL,36637201962351,wdavis@hotmail.com.au,wdavis@hotmail.com.au,wdavis,N,"Flat 68
 123 Ashley Park
Duffyfort, TAS, 2659",Australia,0492.815.305,2012-02-02,09,5,PR,-1,1500,600,N,2012-03-02,N,2012-02-10
2,91,Eva,Boada,Roig,M,1998-07-28,PA,3572774777347099,pbenavides@gmail.com,pbenavides@gmail.com,pbenavides,S,"Rambla Nuria Bartolomé 791
Murcia, 03820",Spain,+34704246044,2019-05-06,22,17,AE,3000,600,1500,N,2019-05-16,S,2019-05-08
2,92,Jose Miguel,Morante,Sanmartín,F,1983-11-09,DL,180019328852399,joaquin39@cerezo.biz,joaquin39@cerezo.biz,joaquin39,S,"Ronda Lorenzo Porras 1 Piso 6 
Lugo, 66211",Spain,+34742899487,2018-04-04,13,11,SC,3000,1500,3000,N,2018-05-04,N,2018-04-08
2,93,Juan Luis,Prat,Jerez,F,1973-05-19,OT,5565488764736503,emolins@heras.biz,emolins@heras.biz,emolins,S,"Cuesta Tomás Pineda 700 Puerta 4 
Valencia, 39528",Spain,+34769390954,2019-01-19,04,19,SC,600,-1,-1,S,2019-02-13,N,2019-01-25
2,94,佳,王,姚,F,1974-07-29,ID,5225680302214884,xia94@gmail.com,xia94@gmail.com,xia94,N,浙江省台北县沙湾银川街e座 523560,China,14502416665,2013-05-29,16,2,C,600,-1,3000,S,2013-06-20,S,2013-06-16
2,95,Daniela,Navarrete,Querol,F,1994-03-27,DL,4114478796878,sergiovelasco@acosta.com,sergiovelasco@acosta.com,sergiovelasco,S,"Ronda de Trinidad Cortes 88 Puerta 2 
Madrid, 02664",Spain,+34563386903,2012-01-20,14,8,AC,1500,-1,600,S,2012-02-08,N,2012-02-04
2,96,Josefina,Real,Borrego,F,1973-01-05,DL,6011600294200036,dmoran@hotmail.com,dmoran@hotmail.com,dmoran,S,"Glorieta de Virginia Galiano 16 Piso 8 
Córdoba, 21880",Spain,+34083906881,2016-02-24,15,14,PV,1500,1500,1500,S,2016-03-25,N,2016-03-04
2,97,ნესტან,გოგიჩაიშვილი,დუმბაძე,M,1981-06-06,DL,36188320464077,axalaiaartur@gogiashvili-okruashvili.info,axalaiaartur@gogiashvili-okruashvili.info,axalaiaartur,N,"გოგებაშვილის იაკობის ქ. 07, ახალციხე",Georgia,(071)994-3255x0330,2014-07-08,14,8,S,1500,600,3000,N,2014-08-01,S,2014-07-10
2,98,Silvia,Adadia,Verdú,F,1976-06-04,SS,341621295722863,marllobet@gmail.com,marllobet@gmail.com,marllobet,S,"Calle de Francisco Jose Pujadas 6 Piso 6 
Valladolid, 94037",Spain,+34262728754,2019-04-26,11,10,O,3000,-1,600,S,2019-05-26,S,2019-05-01
2,99,Consuelo,Caparrós,Aragón,F,1975-11-04,ID,3530501121638746,uespanol@coca.com,uespanol@coca.com,uespanol,S,"Paseo Remedios Gimenez 640
León, 37154",Spain,+34289277934,2018-10-14,16,1,AE,-1,3000,600,S,2018-11-01,S,2018-11-01
2,100,Manuela,Llano,Armas,M,1990-11-27,DL,213108969068638,marta23@gmail.com,marta23@gmail.com,marta23,S,"Camino Sofia Oller 34
Cuenca, 99682",Spain,+34198839579,2013-11-07,13,10,A,600,1500,600,N,2013-11-25,S,2013-11-27
2,101,Begoña,Berrocal,Galán,F,1997-08-02,SS,3542629229741561,tenavictoria@yahoo.com,tenavictoria@yahoo.com,tenavictoria,S,"Plaza Rosa Barrera 68
Álava, 54679",Spain,+34507643545,2011-07-24,21,2,AC,1500,3000,3000,S,2011-07-31,S,2011-07-30
2,102,Tomás,Coello,Cordero,M,1983-08-17,PA,501850444271,calsina@recio.info,calsina@recio.info,calsina,S,"Vial Emilio Puig 61
Navarra, 53632",Spain,+34264719951,2015-01-22,19,9,S,1500,-1,600,S,2015-02-15,S,2015-02-05
2,103,Catarina,Freitas,da Mota,F,1971-07-05,SS,6571938408593488,clopes@goncalves.com,clopes@goncalves.com,clopes,N,"Alameda Natália Nascimento, 43
Engenho Nogueira
38298-783 Lima / RS",Brazil,+55(051)2787-1698,2019-06-29,15,20,S,-1,-1,600,N,2019-07-28,N,2019-07-13
2,104,Agustín,Bonet,Sevilla,F,1971-02-09,ID,639014176858,nataliaparedes@salinas-mateos.com,nataliaparedes@salinas-mateos.com,nataliaparedes,S,"Plaza de Jose Ramon Prats 58 Puerta 9 
Ávila, 69117",Spain,+34977034572,2015-03-11,05,2,SC,600,1500,1500,S,2015-03-26,S,2015-04-05
2,105,Ines,Amaya,Agudo,M,1992-11-25,OT,3518614393280992,hugoraya@querol.com,hugoraya@querol.com,hugoraya,S,"Ronda de Alejandra Cornejo 76 Piso 4 
Sevilla, 80234",Spain,+34815216071,2013-03-18,05,13,O,3000,-1,-1,N,2013-03-29,S,2013-03-26
2,106,Kadri,Grigoriev,Soots,F,1978-08-05,SS,6502817524823710,cjakobson@kalamees.com,cjakobson@kalamees.com,cjakobson,N,"403 Alas Glens Apt. 952
New Jaanuston, NJ 73866",Estonia,(304)856-8210x822,2016-04-22,18,5,SC,600,-1,600,N,2016-04-28,S,2016-05-11
2,107,Francisco,Palma,Olmo,F,1982-06-16,OT,676365258315,inmaculada18@yahoo.com,inmaculada18@yahoo.com,inmaculada18,S,"Rambla Milagros Garzón 7 Piso 3 
Granada, 80152",Spain,+34015927580,2014-09-12,06,3,PR,-1,-1,3000,N,2014-09-29,S,2014-10-12
2,108,Belen,Zamorano,Palomar,M,1986-01-31,SS,6011167768764665,alvarocapdevila@valcarcel.net,alvarocapdevila@valcarcel.net,alvarocapdevila,S,"Plaza Natalia Pellicer 61 Puerta 3 
Sevilla, 13481",Spain,+34330342199,2018-07-09,22,1,S,3000,1500,-1,S,2018-07-25,N,2018-07-25
2,109,Carmen,Pombo,Dueñas,M,1978-05-07,ID,4116677143772000,calvofelipe@yahoo.com,calvofelipe@yahoo.com,calvofelipe,S,"Cañada de Gloria Catalán 27 Puerta 6 
Soria, 84111",Spain,+34781187445,2010-09-01,09,13,O,3000,600,3000,N,2010-09-08,N,2010-09-25
2,110,Anna,Pérez,Pizarro,F,1986-12-12,PA,4458020201285548,iglesiasesther@yahoo.com,iglesiasesther@yahoo.com,iglesiasesther,S,"Avenida Jorge Ibáñez 63 Apt. 39 
Murcia, 61684",Spain,+34216074963,2016-07-20,06,6,AC,-1,600,600,S,2016-08-19,S,2016-07-31
2,111,Laura,Benavente,Nicolau,F,1970-01-08,ID,4655442820405300,magdalenacarnero@gil-zapata.com,magdalenacarnero@gil-zapata.com,magdalenacarnero,S,"Callejón Mercedes Posada 220
Cáceres, 76355",Spain,+34919604836,2012-04-16,07,4,AE,3000,3000,1500,N,2012-05-07,S,2012-04-18
2,112,Juan Luis,Lorenzo,Cózar,F,1975-08-29,OT,180010800247547,joaquin80@yahoo.com,joaquin80@yahoo.com,joaquin80,S,"Alameda de Margarita Benavente 29
Valladolid, 07948",Spain,+34338288824,2012-10-18,13,11,A,-1,3000,600,N,2012-11-17,N,2012-11-07
2,113,Anna,Jáuregui,Valle,F,1994-05-29,PA,630450858372,oscar23@poza.com,oscar23@poza.com,oscar23,S,"Ronda de Antonio Vallejo 78
Zamora, 17473",Spain,+34640025779,2018-11-04,02,1,AC,1500,1500,1500,N,2018-11-24,N,2018-11-08
2,114,Carmen,Anglada,Ruano,M,1974-01-01,SS,349850126774114,hurrutia@gelabert-cuervo.com,hurrutia@gelabert-cuervo.com,hurrutia,S,"Calle Magdalena Cardona 23 Piso 4 
Cáceres, 15127",Spain,+34819800476,2010-06-01,09,18,A,1500,1500,600,S,2010-06-02,N,2010-06-20
2,115,Gema,Cuadrado,Gallego,F,1987-01-10,DL,5155544425260832,rcanals@saura.net,rcanals@saura.net,rcanals,S,"Pasadizo de Ines Marti 11 Puerta 3 
Lleida, 60076",Spain,+34088037171,2014-11-20,07,4,O,3000,-1,-1,S,2014-12-13,S,2014-12-16
2,116,Miriam,Pazos,Barba,F,1992-06-19,PA,4712618608815858,gabriel71@yahoo.com,gabriel71@yahoo.com,gabriel71,S,"Vial Asunción Artigas 51
Salamanca, 75957",Spain,+34370835349,2019-04-19,08,19,AC,600,-1,1500,N,2019-05-07,S,2019-05-01
2,117,Susana,Tamayo,Varela,M,1973-03-23,ID,4890106929490,llarrea@yahoo.com,llarrea@yahoo.com,llarrea,S,"Paseo Carmen Casado 48 Piso 5 
La Rioja, 85193",Spain,+34008510224,2018-07-28,20,1,A,1500,1500,600,S,2018-08-19,S,2018-08-18
2,118,Susana,Priego,Chaves,M,1970-11-12,PA,379380746328870,luciazorrilla@yahoo.com,luciazorrilla@yahoo.com,luciazorrilla,S,"Pasadizo Rafael Guardiola 91
Salamanca, 33578",Spain,+34050393778,2016-12-28,20,6,SC,600,1500,3000,S,2017-01-23,S,2017-01-14
2,119,Nicolás,Pomares,Ibarra,M,1971-09-05,DL,4195594061511,hugo22@gmail.com,hugo22@gmail.com,hugo22,S,"Glorieta de Óscar Ferrándiz 76 Piso 0 
Lugo, 84014",Spain,+34479813261,2011-12-18,19,99,SC,600,3000,3000,N,2011-12-30,N,2011-12-27
2,120,Jose Antonio,Malo,Girón,F,1996-02-21,DL,180051017120887,manuel70@nicolas-arenas.com,manuel70@nicolas-arenas.com,manuel70,S,"Via de Jose Larrañaga 336 Puerta 8 
Cáceres, 56392",Spain,+34248389300,2017-11-27,03,20,SC,3000,3000,600,N,2017-12-16,S,2017-12-06
2,121,Nicolás,Sastre,Peralta,F,1978-12-17,ID,5213321106861653,franciscagarrido@roma-galindo.biz,franciscagarrido@roma-galindo.biz,franciscagarrido,S,"Cuesta de Joan Palacio 32 Apt. 26 
Cádiz, 23308",Spain,+34325675980,2017-04-28,11,20,AE,-1,1500,600,S,2017-05-11,S,2017-05-14
2,122,Gema,Araujo,Santiago,M,1986-10-24,SS,4207194812977597,uhidalgo@hotmail.com,uhidalgo@hotmail.com,uhidalgo,S,"Vial Rocio Aguado 6
La Coruña, 73669",Spain,+34237419423,2013-09-02,08,3,AE,1500,1500,1500,N,2013-09-29,N,2013-09-09
2,123,Jose Ignacio,Trillo,Somoza,M,1983-07-02,PA,4781638752641286,pontremedios@gmail.com,pontremedios@gmail.com,pontremedios,S,"Urbanización de Felix Piñeiro 5
Alicante, 71384",Spain,+34013562031,2016-10-14,04,8,PR,-1,3000,3000,N,2016-10-28,N,2016-11-09
2,124,Gonzalo,Sosa,Amigó,F,1973-09-01,ID,30407459234135,mendezantonio@gmail.com,mendezantonio@gmail.com,mendezantonio,S,"Avenida de Begoña Alba 6 Piso 5 
Cáceres, 96238",Spain,+34299001710,2013-01-24,03,14,PR,600,3000,1500,S,2013-02-10,N,2013-01-26
2,125,Luisa,Perez,Batlle,M,1987-01-25,DL,4396963279191137,chaparrojavier@gmail.com,chaparrojavier@gmail.com,chaparrojavier,S,"Avenida de Francisco Javier Salvà 51 Piso 2 
Ciudad, 24565",Spain,+34691760869,2017-12-04,15,20,PR,-1,1500,3000,S,2017-12-17,N,2018-01-02
2,126,Belen,Bustos,Bernat,M,1977-10-24,ID,4858410882571918,xiriarte@hotmail.com,xiriarte@hotmail.com,xiriarte,S,"Paseo de Jose Iborra 56
Albacete, 41066",Spain,+34268249414,2012-06-05,14,15,A,600,600,600,N,2012-07-01,S,2012-06-19
2,127,Vakarė,Kazlauskas,Poška,F,1976-02-22,SS,30251552465612,inetanauseda@naujokas.com,inetanauseda@naujokas.com,inetanauseda,N,"67876 Petrauskas Street
Port Andriusport, HI 73607",Lithuania,+(370)98323750,2015-04-29,02,20,C,-1,600,600,N,2015-05-20,S,2015-05-01
2,128,Eva,Prieto,Sáez,M,1989-06-28,ID,36847346198957,susanafont@hotmail.com,susanafont@hotmail.com,susanafont,S,"C. Antonio Mateu 12 Piso 5 
Soria, 38437",Spain,+34266415566,2012-11-08,13,99,S,3000,1500,600,N,2012-11-16,N,2012-11-27
