operator_id,player_id,first_name,last_name_01,last_name_02,sex,birthdate,document_type_id,identification_document,email,login,pseudonym,resident,address,country,telephone,activation_date,fiscal_region,payment_method_id,cnj_status,deposit_limit_day,deposit_limit_month,deposit_limit_year,vsvdi_status,vsvdi_date,vdocumental_status,vdocumental_date
1,181,Benjamin,Caldeira,Rodrigues,M,1979-05-18,SS,4465474632980717,ccorreia@ig.com.br,ccorreia@ig.com.br,ccorreia,N,"Passarela Eduarda Rocha, 36
Santo Antônio
41353-906 Gonçalves do Oeste / RS",Brazil,(061)43806673,2018-09-11,01,11,AE,-1,-1,600,S,2018-10-11,S,2018-09-21
1,182,Logan,Beattie,Potter,F,1982-10-02,PA,30547978407629,blackwellmelissa@stubbs-jones.maori.nz,blackwellmelissa@stubbs-jones.maori.nz,blackwellmelissa,N,"603 O'Brien Road
Shawburgh 2665",New Zealand,9122149,2014-05-24,20,9,C,-1,600,1500,N,2014-06-21,N,2014-05-25
1,183,Elena,Viñas,Herrero,F,1989-01-10,PA,580847135218,icano@hotmail.com,icano@hotmail.com,icano,S,"Pasadizo Ignacio Torrents 26 Apt. 50 
Navarra, 96886",Spain,+34246457123,2016-09-27,14,7,O,3000,600,1500,N,2016-10-03,S,2016-10-02
1,184,Ruben,Mármol,Tomas,F,1995-10-03,ID,4101170831146136613,cardenasismael@hotmail.com,cardenasismael@hotmail.com,cardenasismael,S,"Vial de Aurora Tenorio 76
Ourense, 68976",Spain,+34820820385,2018-06-05,19,3,S,600,600,1500,S,2018-06-20,S,2018-06-30
1,185,Luis Miguel,Medina,Calderon,F,1973-09-04,SS,4798496410811101,jorgeparedes@yahoo.com,jorgeparedes@yahoo.com,jorgeparedes,S,"Via Eva Bernad 25
Zamora, 32435",Spain,+34099135433,2014-03-14,12,18,C,3000,600,600,S,2014-03-24,N,2014-03-28
1,186,Irene,Suarez,Sacristán,F,1998-11-28,ID,3561727423385577,aalvarado@flores-mir.com,aalvarado@flores-mir.com,aalvarado,S,"Cuesta de Jose Luis Bartolomé 3
Pontevedra, 47181",Spain,+34226838418,2012-08-31,13,6,AC,3000,600,600,S,2012-09-12,S,2012-09-04
1,187,Ines,Garcia,Belmonte,F,1996-07-22,OT,4772259166684653782,lourdes56@yahoo.com,lourdes56@yahoo.com,lourdes56,S,"Cañada Noelia Anguita 71 Puerta 4 
Cantabria, 67659",Spain,+34742129316,2015-01-18,12,17,PV,3000,-1,1500,N,2015-01-28,N,2015-01-22
1,188,Sara,Carrión,Avilés,F,1984-09-18,OT,6542667382331666,pilar09@fuster.com,pilar09@fuster.com,pilar09,S,"Callejón Olga Batlle 85 Puerta 8 
Cádiz, 19875",Spain,+34245410349,2018-08-15,01,5,S,600,-1,3000,N,2018-08-24,S,2018-08-17
1,189,Ines,Matas,Recio,M,1999-05-24,ID,4855004129704364005,pereirablanca@uriarte.biz,pereirablanca@uriarte.biz,pereirablanca,S,"Avenida de Trinidad Ibañez 68
Madrid, 35991",Spain,+34940086274,2010-09-30,18,15,SC,1500,3000,-1,S,2010-10-04,S,2010-10-27
1,190,Iker,Trujillo,Figueras,M,1994-02-26,OT,676260331761,ycolomer@hotmail.com,ycolomer@hotmail.com,ycolomer,S,"Vial de Lourdes Robles 13 Apt. 02 
Baleares, 85093",Spain,+34453891873,2015-01-20,18,6,C,1500,-1,600,S,2015-01-31,S,2015-02-19
1,191,Emilia,Galván,Torrecilla,M,1999-08-06,SS,4775130876926684,andrea06@roldan-balaguer.org,andrea06@roldan-balaguer.org,andrea06,S,"C. Juan Manuel Pol 34
Asturias, 76682",Spain,+34535074449,2010-05-10,01,16,PV,1500,3000,600,N,2010-05-13,S,2010-05-23
1,192,Miguel Ángel,Cerdán,Bárcena,F,1977-11-21,SS,4768575742515026771,luzmillan@hotmail.com,luzmillan@hotmail.com,luzmillan,S,"Rambla de Gema Cordero 25 Apt. 37 
Almería, 96431",Spain,+34802000676,2016-02-07,03,2,O,1500,3000,-1,S,2016-02-23,S,2016-02-14
1,193,Josefa,Raya,Castañeda,M,1970-01-12,ID,3563534612673575,vicentejove@yahoo.com,vicentejove@yahoo.com,vicentejove,S,"Pasadizo de Juan Manuel Pulido 22
Las Palmas, 74533",Spain,+34308550542,2013-09-20,20,2,O,1500,-1,1500,S,2013-09-25,S,2013-09-26
1,194,Silvia,Ayllón,Fajardo,F,1998-11-24,SS,4195909547243950264,jose-maria21@alemany.com,jose-maria21@alemany.com,jose-maria21,S,"Via de Alvaro Sacristán 181
Zamora, 71040",Spain,+34875349410,2010-12-08,07,15,A,3000,600,1500,S,2010-12-18,S,2010-12-12
1,195,Aurora,Urrutia,Segura,F,1982-02-21,DL,4555851893669124,torresjuana@gmail.com,torresjuana@gmail.com,torresjuana,S,"Camino Alicia Corominas 12
Cuenca, 85035",Spain,+34951594194,2016-11-10,04,17,PR,3000,3000,600,N,2016-11-29,S,2016-11-20
1,196,Hugo,Boix,Salamanca,M,1978-06-16,OT,379476865863240,luisa24@aranda-lobato.com,luisa24@aranda-lobato.com,luisa24,S,"Avenida Marta Casares 49 Piso 3 
Zamora, 61343",Spain,+34987122549,2013-05-01,16,5,A,3000,1500,1500,N,2013-05-30,N,2013-05-07
1,197,Lene,Johansen,Svendsen,F,1995-03-07,OT,4439613183275182,norasolheim@gmail.com,norasolheim@gmail.com,norasolheim,N,"Lundevika 3B, 6171 Solveighamn",Norway,+4780813281,2011-10-14,12,3,AC,1500,1500,3000,N,2011-10-21,S,2011-10-23
1,198,Tomás,Vaquero,Buendía,F,1975-03-15,PA,4675885144996063,duenasalberto@garmendia.com,duenasalberto@garmendia.com,duenasalberto,S,"Via Alejandro Gimeno 91 Puerta 3 
La Rioja, 05245",Spain,+34193199172,2015-06-03,09,2,PV,3000,1500,-1,N,2015-06-29,S,2015-07-01
1,199,Carmen,Gimenez,Múñiz,F,1996-06-09,ID,2222761693498631,garciapedro@yahoo.com,garciapedro@yahoo.com,garciapedro,S,"Glorieta de Sara Alberdi 6 Puerta 4 
Álava, 09679",Spain,+34298793673,2012-08-17,13,5,O,600,1500,600,S,2012-08-24,N,2012-09-12
1,200,Gonzalo,Acevedo,Garmendia,M,1995-04-13,DL,4907673251429,antunezrocio@hotmail.com,antunezrocio@hotmail.com,antunezrocio,S,"Acceso Domingo Carpio 6
Las Palmas, 13962",Spain,+34724922031,2018-05-28,08,20,A,3000,1500,-1,S,2018-06-26,S,2018-06-04
2,1,Pilar,Figueroa,Cortes,M,1994-01-31,SS,3539289512275242,cesar09@cuesta-castaneda.info,cesar09@cuesta-castaneda.info,cesar09,S,"Glorieta de Manuela Osorio 8
Toledo, 16222",Spain,+34377559735,2014-11-25,09,18,A,3000,-1,-1,S,2014-11-27,N,2014-12-24
2,2,Purificación,Asenjo,Álvaro,F,1992-04-05,OT,4823932025380115,santiago57@hoyos.com,santiago57@hoyos.com,santiago57,S,"Glorieta de Joan Somoza 61 Apt. 34 
Ceuta, 85870",Spain,+34723673164,2013-02-24,15,13,A,3000,-1,3000,N,2013-03-10,S,2013-03-02
2,3,Mar,Almansa,Heras,M,1992-09-08,OT,4196361791114590,conesajuan-jose@hotmail.com,conesajuan-jose@hotmail.com,conesajuan-jose,S,"C. de Cristina Caro 18
Álava, 50439",Spain,+34532150039,2012-09-22,06,11,AE,-1,-1,-1,N,2012-09-30,S,2012-10-19
2,4,Sandra,Taylor,Moore,F,1998-02-24,DL,370000681839728,simmonsvictor@hotmail.com,simmonsvictor@hotmail.com,simmonsvictor,N,"Apt. 263
 20 Kristin Cove
New Scotttown, SA, 2611",Australia,+61.434.330.271,2013-02-14,06,7,C,600,600,3000,N,2013-03-10,N,2013-03-11
2,5,Virginia,Valcárcel,Botella,M,1990-06-20,ID,4002045506165278,qleal@gmail.com,qleal@gmail.com,qleal,S,"Paseo Josep Arenas 29 Apt. 91 
Segovia, 99860",Spain,+34045716073,2013-09-05,10,4,AC,-1,-1,-1,N,2013-09-13,S,2013-09-26
2,6,Առաքել,Աբովյան,Բերբերյան,M,1999-08-03,ID,639074722484,kowshkyananita@gmail.com,kowshkyananita@gmail.com,kowshkyananita,N,"գ. Արծվաշեն, Կոտայքի մարզ, 3517, Արամ Խաչատրյան 835",Armenia,(354)00592,2015-11-19,17,1,A,3000,600,3000,N,2015-12-02,N,2015-12-07
2,7,Domingo,Garriga,Martin,M,1998-08-07,ID,4416316621379551,hector84@yahoo.com,hector84@yahoo.com,hector84,S,"Calle Olga Abril 44
Las Palmas, 03200",Spain,+34991653659,2017-12-01,16,20,AE,-1,3000,3000,N,2017-12-25,N,2017-12-17
2,8,Guiseppe,Söding,Wulff,M,1981-01-23,DL,3560100359304494,carlaharloff@hein.de,carlaharloff@hein.de,carlaharloff,N,"Noackstr. 57
42975 Wolfach",Germany,00314808045,2015-05-01,13,2,C,600,600,3000,S,2015-05-11,N,2015-05-26
2,9,Kristina,Prpić,Barbić,M,1994-08-25,PA,060490247073,marijanovicanita@t.ht.hr,marijanovicanita@t.ht.hr,marijanovicanita,N,"Kraljevec II. 8a/9
47875 Pleternica",Croatia,0959787787,2012-11-24,20,7,O,-1,-1,600,S,2012-12-20,N,2012-12-15
2,10,Marta,Peñalver,Páez,M,1986-05-18,ID,3597535738153889,rauluribe@bermudez.com,rauluribe@bermudez.com,rauluribe,S,"Cuesta Jose Angel Ramis 83
Cáceres, 21480",Spain,+34855455605,2019-01-26,21,18,AC,3000,3000,600,N,2019-02-23,S,2019-02-23
2,11,Ricardo,Domínguez,Maza,M,1977-12-22,SS,6011502295138837,hernandoricardo@hotmail.com,hernandoricardo@hotmail.com,hernandoricardo,S,"Pasaje de Jose Maria Bueno 212 Puerta 4 
Burgos, 04909",Spain,+34499569428,2011-01-07,03,18,S,3000,-1,1500,N,2011-02-06,S,2011-01-31
2,12,Sofia,Ferrán,Montenegro,F,1996-12-12,OT,347005802107350,emiliasolis@quiros.com,emiliasolis@quiros.com,emiliasolis,S,"Plaza de Vicente Tomás 24 Apt. 46 
Baleares, 53311",Spain,+34873471300,2017-02-23,09,16,AE,-1,-1,600,S,2017-03-07,N,2017-03-07
2,13,Νικηφόρος,Ραυτοπούλου,Γκόβα,M,1998-09-29,OT,6011067785531479,kouthouri.thomas@forthnet.gr,kouthouri.thomas@forthnet.gr,kouthouri.thomas,N,"Τζαναβάρα 1,
ΤΚ 873 41 Μυτιλήνη",Greece,(+30)2935221670,2016-09-17,03,4,SC,3000,3000,3000,N,2016-09-19,N,2016-09-20
2,14,Graciela,de León,Galarza,M,1990-06-26,PA,4268834215054496,montesivan@velazquez.org,montesivan@velazquez.org,montesivan,N,"Avenida Sur Rojo 690 Edif. 405 , Depto. 561
Nueva Tonga, MOR 11103-5771",Mexico,04834697276,2017-03-06,16,12,AE,600,1500,3000,S,2017-03-17,N,2017-03-13
2,15,Jorge,Sales,Carro,F,1991-04-02,PA,4540458917571035,zlopez@bejarano-torrent.com,zlopez@bejarano-torrent.com,zlopez,S,"Acceso de Victoria Bou 1
Vizcaya, 17616",Spain,+34479899437,2010-10-06,14,14,O,-1,3000,1500,N,2010-10-16,S,2010-10-17
2,16,Elena,Gallego,Vilaplana,F,1991-02-01,DL,6588057431104469,mohamed35@escobar.com,mohamed35@escobar.com,mohamed35,S,"Glorieta de Mónica Gabaldón 75
Salamanca, 22831",Spain,+34042242117,2016-09-19,02,10,O,600,-1,600,N,2016-10-10,S,2016-09-21
2,17,Nuria,Villalba,Exposito,M,1989-06-15,SS,38000403532860,andreamarti@gmail.com,andreamarti@gmail.com,andreamarti,S,"Glorieta Raquel Artigas 5 Piso 1 
Murcia, 34784",Spain,+34200934024,2016-01-30,07,14,C,-1,600,600,N,2016-02-24,N,2016-02-11
2,18,Celia,Saldaña,Segura,F,1984-09-07,OT,180025926935080,paulaseco@borrego-ferrer.net,paulaseco@borrego-ferrer.net,paulaseco,S,"Rambla de Alicia Mate 4
Segovia, 16348",Spain,+34438832209,2010-10-07,14,4,PV,3000,3000,1500,N,2010-10-09,S,2010-10-21
2,19,Antonia,Huguet,Arenas,M,1971-01-16,ID,4295191777508907,adrianarmengol@yahoo.com,adrianarmengol@yahoo.com,adrianarmengol,S,"Paseo de Ignacio Juárez 880 Piso 9 
Navarra, 92061",Spain,+34581033153,2010-12-12,15,18,S,3000,-1,3000,S,2010-12-21,N,2010-12-23
2,20,Natalia,Quero,Oller,F,1988-05-31,OT,4080441167000844,emilio77@castell.com,emilio77@castell.com,emilio77,S,"Avenida Mohamed Gaya 24 Piso 7 
León, 09246",Spain,+34761419751,2018-06-27,02,99,PV,600,3000,-1,S,2018-07-04,N,2018-07-12
2,21,Jose Angel,Pareja,Pulido,M,1976-05-02,ID,576845172278,fayala@yahoo.com,fayala@yahoo.com,fayala,S,"Cuesta de Agustín Morillo 887
Albacete, 64813",Spain,+34056954040,2018-10-08,20,12,PR,3000,600,-1,S,2018-10-10,S,2018-11-02
2,22,Francisco Javier,Céspedes,Coloma,F,1981-05-23,DL,4071917478862296578,mirjose-manuel@yahoo.com,mirjose-manuel@yahoo.com,mirjose-manuel,S,"Via de Andrés Fernández 766
Cantabria, 07005",Spain,+34442151525,2013-02-09,21,8,AC,600,600,3000,S,2013-02-15,N,2013-02-19
2,23,Sara,Fabregat,Santos,M,1983-06-13,DL,3521073248276462,pulidojoan@hotmail.com,pulidojoan@hotmail.com,pulidojoan,S,"Cañada Emilia Mena 52
Toledo, 85769",Spain,+34329559774,2018-02-22,05,4,AC,1500,3000,-1,S,2018-03-14,S,2018-03-13
2,24,Albert,Andrés,Pedrosa,M,1998-09-17,SS,38454811724363,rblasco@contreras-bueno.com,rblasco@contreras-bueno.com,rblasco,S,"Pasaje de Julian Gimeno 44 Piso 6 
Palencia, 44107",Spain,+34484477501,2010-10-12,06,6,SC,600,3000,-1,N,2010-10-22,N,2010-11-03
2,25,Francisco,Atienza,Lerma,F,1987-04-09,SS,30388093069915,angeles91@feliu-exposito.biz,angeles91@feliu-exposito.biz,angeles91,S,"Callejón de Fernando Soto 5
La Coruña, 21135",Spain,+34360828221,2017-02-15,16,6,A,1500,1500,600,N,2017-03-15,N,2017-03-12
2,26,Gina,Gheorghiu,Dochioiu,M,1982-03-09,PA,3540050403175223,romanita94@voinea-tudor.info,romanita94@voinea-tudor.info,romanita94,N,"06510 Lili Ports Apt. 890
Sorinmouth, SC 93147",Romania,890.583.7788x031,2013-03-20,14,5,O,-1,-1,3000,N,2013-04-10,S,2013-04-12
2,27,Jesús,Yuste,Iniesta,M,1988-09-17,DL,213105306434523,andreacarrera@hotmail.com,andreacarrera@hotmail.com,andreacarrera,S,"Calle de Cristina Acero 10
Ciudad, 29749",Spain,+34312288536,2016-05-23,14,3,SC,1500,600,3000,S,2016-05-29,N,2016-06-01
2,28,Jose Carlos,Mármol,Falcó,M,1980-07-24,OT,30252399296103,jose-francisco62@catalan-chaparro.com,jose-francisco62@catalan-chaparro.com,jose-francisco62,S,"Ronda Laura Torrijos 16
Melilla, 75465",Spain,+34127883428,2011-05-14,11,5,S,1500,1500,1500,N,2011-05-30,S,2011-06-09
2,29,Yolanda,Cabezas,Ferrández,M,1995-12-20,SS,4660720208394391,purificacionmorales@gmail.com,purificacionmorales@gmail.com,purificacionmorales,S,"Cañada de Miguel Ángel Nadal 47
Córdoba, 57315",Spain,+34960753728,2014-10-23,22,10,PV,1500,1500,600,S,2014-11-10,N,2014-11-13
2,30,Mónica,Figuerola,Melero,F,1998-12-28,DL,4603890456472945363,madrigalmonica@hotmail.com,madrigalmonica@hotmail.com,madrigalmonica,S,"Camino de Manuel Toledo 9 Puerta 8 
Salamanca, 33278",Spain,+34225913523,2018-09-26,01,11,PR,-1,-1,3000,N,2018-10-23,N,2018-10-16
2,31,Salvador,Fonseca,Macedo,F,1995-10-08,ID,2224324275027522,cruzbryan@clix.pt,cruzbryan@clix.pt,cruzbryan,N,"Largo de Pacheco, 71
1511-209 Vila Real de Santo António",Portugal,(351)937232453,2013-11-25,17,6,AE,1500,600,-1,S,2013-12-22,S,2013-12-18
2,32,Montserrat,Luján,Aramburu,M,1994-06-02,PA,3545097131815328,ollermariano@gmail.com,ollermariano@gmail.com,ollermariano,S,"Cuesta de Mercedes Calvo 73
Málaga, 84519",Spain,+34659908486,2017-11-18,14,14,O,3000,3000,3000,S,2017-11-21,S,2017-12-07
2,33,Alejandra,Sevillano,Anglada,M,1971-09-14,DL,4775119243965475,victor01@gual.com,victor01@gual.com,victor01,S,"Plaza de Gonzalo Naranjo 77 Apt. 06 
Girona, 92561",Spain,+34697550367,2010-10-30,16,7,AE,600,-1,-1,S,2010-11-13,N,2010-11-12
2,34,Andrea,Barberá,Blanch,M,1983-08-29,SS,4561202149269230,ariascarlos@llamas.com,ariascarlos@llamas.com,ariascarlos,S,"Ronda de Nerea Trillo 8
Guadalajara, 51189",Spain,+34840012845,2014-09-19,21,11,S,3000,600,600,N,2014-09-28,N,2014-10-05
2,35,Hector,Torrents,Pedraza,M,1972-09-06,OT,4634442760428953,hasensio@montes.info,hasensio@montes.info,hasensio,S,"Paseo Manuel Bou 13 Puerta 3 
Salamanca, 43118",Spain,+34711522553,2014-10-23,11,5,A,3000,1500,1500,N,2014-11-09,N,2014-10-30
2,36,Jose Antonio,Echeverría,Vilanova,F,1976-08-16,DL,4683601799100848,gfuster@arnal.net,gfuster@arnal.net,gfuster,S,"Camino Alberto Ochoa 13
Ciudad, 24977",Spain,+34916100173,2017-03-08,05,99,AC,1500,1500,-1,S,2017-04-07,S,2017-03-20
2,37,Jose Maria,Tomás,Matas,F,1998-11-04,ID,213145015898410,ujimenez@fajardo-cornejo.org,ujimenez@fajardo-cornejo.org,ujimenez,S,"Glorieta Lourdes Puerta 92
Las Palmas, 11374",Spain,+34036205027,2012-05-21,20,19,C,3000,1500,-1,S,2012-06-03,S,2012-06-01
2,38,Concepción,Villena,Borja,M,1994-07-18,ID,30587828065839,tvillar@espana.com,tvillar@espana.com,tvillar,S,"Camino de Ana Sáez 38
León, 05616",Spain,+34512137987,2013-09-26,15,13,O,600,1500,1500,S,2013-10-07,N,2013-10-13
2,39,Juana,Alonso,Alcalá,M,1971-06-28,SS,4279733937961250,lidiavina@hotmail.com,lidiavina@hotmail.com,lidiavina,S,"Via Jose Miguel Tamayo 1 Piso 9 
Segovia, 53010",Spain,+34169822861,2014-03-26,12,5,AC,-1,-1,1500,S,2014-04-11,S,2014-04-08
2,40,Jose Angel,Tejera,Jáuregui,F,1977-11-25,PA,3549505876579103,gnogueira@pastor.com,gnogueira@pastor.com,gnogueira,S,"Rambla Cristian Suarez 6 Piso 4 
Santa Cruz de Tenerife, 70508",Spain,+34172216573,2019-06-04,17,13,AC,3000,-1,600,N,2019-06-19,N,2019-06-29
2,41,Margarita,Macias,Fortuny,M,1990-02-11,PA,213176329228044,mcorbacho@yahoo.com,mcorbacho@yahoo.com,mcorbacho,S,"C. de Alba Riquelme 66
Santa Cruz de Tenerife, 42423",Spain,+34817187872,2015-03-07,03,11,O,1500,1500,600,N,2015-04-06,S,2015-03-12
2,42,Jose,Garcés,Bayón,M,1975-08-16,ID,6011388772914845,wdonaire@haro-conesa.com,wdonaire@haro-conesa.com,wdonaire,S,"Alameda de Juan Carlos Solsona 26 Apt. 14 
Toledo, 30781",Spain,+34871301151,2017-01-18,13,12,AE,600,1500,-1,S,2017-02-01,N,2017-02-14
2,43,Josep,Falcón,Almazán,M,1992-05-17,OT,584017639488,morellana@hotmail.com,morellana@hotmail.com,morellana,S,"C. Virginia Exposito 51
Las Palmas, 27318",Spain,+34767546605,2016-09-03,16,8,SC,-1,600,-1,N,2016-09-22,S,2016-09-08
2,44,Cesar,Moya,Sebastián,F,1975-07-29,OT,3593859202183048,buendiajuan-jose@zamorano.com,buendiajuan-jose@zamorano.com,buendiajuan-jose,S,"Pasaje de Felipe Cervera 1 Apt. 24 
Murcia, 40177",Spain,+34327130304,2017-11-08,14,18,C,3000,3000,1500,N,2017-12-01,S,2017-12-04
2,45,Josefina,Conde,Molins,M,1975-01-28,PA,4739589469040698891,bzorrilla@yahoo.com,bzorrilla@yahoo.com,bzorrilla,S,"Rambla de Yolanda Miralles 407 Piso 8 
Soria, 90833",Spain,+34137734049,2012-06-15,10,4,S,600,600,600,S,2012-07-14,N,2012-07-02
2,46,अभिलाषा,बना,आहूजा,M,1991-09-28,OT,502027389035,ugaavit@yahoo.com,ugaavit@yahoo.com,ugaavit,N,"58/627 दुआ
बहादुरगढ 466102",India,01081054242,2011-04-15,18,8,O,600,3000,3000,N,2011-04-28,N,2011-04-20
2,47,Luisa,Pont,Figueroa,F,1974-06-28,OT,571307085506,carroteresa@becerra-torrent.net,carroteresa@becerra-torrent.net,carroteresa,S,"Pasaje de Rafael Aranda 266 Apt. 84 
Pontevedra, 35298",Spain,+34953403278,2015-08-27,09,99,O,-1,1500,600,N,2015-09-13,S,2015-09-26
2,48,Alejandra,Fabregat,Cánovas,M,1991-04-10,OT,6011843214155456,anamolina@yahoo.com,anamolina@yahoo.com,anamolina,S,"Urbanización Gregorio Gras 5
Barcelona, 55055",Spain,+34372026236,2018-11-19,02,1,AC,1500,-1,1500,N,2018-11-27,S,2018-11-24
2,49,Cristian,Pera,Poza,F,1987-05-07,OT,373228841563147,jose-mariatalavera@gmail.com,jose-mariatalavera@gmail.com,jose-mariatalavera,S,"Paseo de Victoria Alcaraz 80 Piso 1 
Asturias, 66315",Spain,+34055104550,2010-08-27,13,17,AE,-1,600,-1,N,2010-09-15,N,2010-09-08
2,50,Ignacio,Bou,Jara,M,1977-10-31,OT,5533172566019552,quintanillamaria@sole-soler.com,quintanillamaria@sole-soler.com,quintanillamaria,S,"Vial de Jose Maria Flor 62
Jaén, 05019",Spain,+34676055289,2015-02-24,02,19,PV,-1,3000,3000,N,2015-03-07,N,2015-03-21
2,51,Teresa,Amo,Herranz,M,1992-05-30,ID,5163260611305402,rodrigoalba@hotmail.com,rodrigoalba@hotmail.com,rodrigoalba,S,"Pasaje de Alfredo Barrios 45 Apt. 43 
Huelva, 46829",Spain,+34912794716,2012-05-20,06,13,O,600,600,600,N,2012-06-04,N,2012-06-04
2,52,Rodrigo,Pagès,Benítez,F,1985-02-28,ID,5271228725077901,asenjocarla@albero.com,asenjocarla@albero.com,asenjocarla,S,"Callejón Raul Milla 82
Sevilla, 39300",Spain,+34636463654,2015-09-06,02,6,C,1500,600,3000,S,2015-09-24,S,2015-09-24
2,53,Rosa,Calvo,Burgos,M,1982-02-17,PA,3539869743100283,angeldiego@guillen-sandoval.com,angeldiego@guillen-sandoval.com,angeldiego,S,"Acceso de Jaime Cruz 89 Piso 1 
La Rioja, 33552",Spain,+34662358619,2011-03-03,11,7,A,600,3000,-1,S,2011-03-10,S,2011-03-17
2,54,Salvador,Mayoral,Barrios,M,1999-05-22,ID,3572212424880006,susananogueira@rocha.info,susananogueira@rocha.info,susananogueira,S,"Cañada de Marc Barriga 964
Cantabria, 98042",Spain,+34881284119,2012-12-17,11,7,O,-1,-1,1500,S,2012-12-18,S,2013-01-16
2,55,Jesús,Cañellas,Losa,M,1974-07-30,OT,4662853926938617,moranagustin@hotmail.com,moranagustin@hotmail.com,moranagustin,S,"Rambla de Juan Francisco Mulet 538 Piso 7 
Pontevedra, 91249",Spain,+34964530977,2014-02-13,04,12,O,3000,600,600,S,2014-03-07,S,2014-02-26
2,56,Fernando,Mosquera,Bustamante,M,1982-08-25,SS,5198281106644732,ycardenas@yahoo.com,ycardenas@yahoo.com,ycardenas,S,"Avenida de Miriam Roma 63
Madrid, 13105",Spain,+34039895923,2011-07-18,10,13,PV,1500,-1,600,S,2011-07-20,S,2011-08-14
2,57,Pilar,Valbuena,Escrivá,M,1974-10-02,OT,30349881081090,icarrion@yahoo.com,icarrion@yahoo.com,icarrion,S,"Rambla de María Rosado 223
Teruel, 75798",Spain,+34514601682,2018-10-14,17,4,A,-1,-1,1500,S,2018-10-31,S,2018-11-11
2,58,Silvia,Gargallo,Ferrero,F,1988-04-28,OT,378314251787619,martijuan-antonio@hotmail.com,martijuan-antonio@hotmail.com,martijuan-antonio,S,"Ronda de Francisco Alberola 84 Apt. 26 
Álava, 21297",Spain,+34599298548,2014-02-25,22,17,PV,3000,600,1500,N,2014-03-07,S,2014-03-03
2,59,Ramon,Rosales,Azorin,F,1990-02-28,ID,4197387716806,gomisisabel@yahoo.com,gomisisabel@yahoo.com,gomisisabel,S,"Callejón de Dolores Ariño 8 Apt. 51 
Navarra, 22940",Spain,+34641358201,2011-08-20,04,20,O,3000,3000,1500,N,2011-08-22,S,2011-08-31
2,60,Teresa,Bolaños,Mur,F,1988-04-20,PA,5495790364111010,daramburu@mendez-cid.com,daramburu@mendez-cid.com,daramburu,S,"Rambla Tomás Vilalta 77
La Coruña, 81672",Spain,+34085017123,2011-11-05,21,2,PR,600,3000,1500,N,2011-11-10,S,2011-11-21
2,61,Magdalena,Nuñez,Perera,M,1977-06-28,ID,4649578606595837,nbusquets@yahoo.com,nbusquets@yahoo.com,nbusquets,S,"Via de Gabriel Aznar 7 Puerta 6 
Valladolid, 02983",Spain,+34003135289,2015-12-03,08,6,SC,600,3000,3000,N,2015-12-21,S,2015-12-20
2,62,Encarnacion,Aguado,España,M,1993-05-27,DL,6506222356291886,manjonblanca@hotmail.com,manjonblanca@hotmail.com,manjonblanca,S,"Callejón de Consuelo Agullo 9 Apt. 22 
Santa Cruz de Tenerife, 31365",Spain,+34624432954,2018-01-06,11,11,O,600,600,1500,S,2018-01-12,N,2018-01-21
2,63,Martin,Perez,Alba,F,1978-08-03,ID,5194457427875296,luz04@blazquez.com,luz04@blazquez.com,luz04,S,"Camino Javier Manzano 50 Puerta 6 
Teruel, 71631",Spain,+34551648611,2013-04-25,11,9,PR,600,-1,600,N,2013-05-22,S,2013-05-04
2,64,Juan Antonio,Barros,Arana,M,1990-03-10,DL,213190523661256,josevalenzuela@casado-bonilla.com,josevalenzuela@casado-bonilla.com,josevalenzuela,S,"Pasaje de Alejandra Peiró 11
Málaga, 11210",Spain,+34417262284,2013-01-08,01,2,PR,-1,3000,600,N,2013-01-18,N,2013-01-19
2,65,Emilio,Ballesteros,Lobo,M,1978-02-23,OT,370200057225003,carolinavalles@moraleda.com,carolinavalles@moraleda.com,carolinavalles,S,"Cuesta Nuria Villa 2
Álava, 12041",Spain,+34331779140,2013-10-23,07,12,AC,-1,1500,600,N,2013-11-09,N,2013-11-09
2,66,Emilia,Chamorro,Serra,M,1981-10-26,DL,213162692301899,noeliacoll@valera-malo.net,noeliacoll@valera-malo.net,noeliacoll,S,"Rambla Sandra Barrena 54
Alicante, 35592",Spain,+34633045630,2012-03-15,19,6,PR,600,-1,-1,N,2012-04-11,N,2012-03-21
2,67,Soledad,Valenciano,Gomis,F,1998-09-18,DL,4954462972047,secoluz@losa.com,secoluz@losa.com,secoluz,S,"Cañada de Juan Ferrández 90 Piso 1 
Alicante, 35373",Spain,+34486452154,2017-05-07,14,18,PR,3000,600,600,N,2017-05-12,N,2017-05-09
2,68,Nuria,Somoza,Calleja,F,1993-10-05,PA,676183985784,lunajosefina@yahoo.com,lunajosefina@yahoo.com,lunajosefina,S,"Pasadizo de Albert Niño 44 Puerta 2 
Córdoba, 70216",Spain,+34418420772,2018-03-25,19,18,O,600,-1,600,S,2018-04-02,S,2018-04-04
2,69,Juan Francisco,Carbonell,Cabello,M,1980-10-16,DL,347600857287998,alex69@hotmail.com,alex69@hotmail.com,alex69,S,"Via de Luis Miguel Aramburu 4
Ourense, 80638",Spain,+34947775333,2013-09-22,16,6,PV,3000,600,3000,S,2013-10-07,N,2013-10-19
